rep,arm,k,auc,n,p
3,cfs_hiton_mb,4,0.7830328263233574,2800,46
3,cfs_cg,4,0.6205170778648289,2800,46
3,vanilla,6,0.7848350340277952,2800,46
3,causal,6,0.7829132353800071,2800,46
3,iamb_soft_cg,6,0.7848350340277952,2800,46
3,iamb_soft_fz,6,0.7886619442149967,2800,46
3,cfs_iamb,6,0.7886619442149967,2800,46
3,cfs_hiton_mb,6,0.7886619442149967,2800,46
3,cfs_cg,6,0.6205170778648289,2800,46
3,vanilla,8,0.792166236973626,2800,46
3,causal,8,0.792166236973626,2800,46
3,iamb_soft_cg,8,0.792166236973626,2800,46
3,iamb_soft_fz,8,0.7905016979132771,2800,46
3,cfs_iamb,8,0.7916878732002259,2800,46
3,cfs_hiton_mb,8,0.7916878732002259,2800,46
3,cfs_cg,8,0.6205170778648289,2800,46
3,vanilla,10,0.7875981410561271,2800,46
3,causal,10,0.7875981410561271,2800,46
3,iamb_soft_cg,10,0.7875981410561271,2800,46
3,iamb_soft_fz,10,0.7935067680130382,2800,46
3,cfs_iamb,10,0.7923470139810157,2800,46
3,cfs_hiton_mb,10,0.7896061564305163,2800,46
3,cfs_cg,10,0.6205170778648289,2800,46
4,vanilla,2,0.7423357501828628,2800,46
4,causal,2,0.7423357501828628,2800,46
4,iamb_soft_cg,2,0.7423357501828628,2800,46
4,iamb_soft_fz,2,0.7423357501828628,2800,46
4,cfs_iamb,2,0.7423357501828628,2800,46
4,cfs_hiton_mb,2,0.7423357501828628,2800,46
4,cfs_cg,2,0.6249641922466133,2800,46
4,vanilla,4,0.7783701701250699,2800,46
4,causal,4,0.7783701701250699,2800,46
4,iamb_soft_cg,4,0.7783701701250699,2800,46
4,iamb_soft_fz,4,0.7783701701250699,2800,46
4,cfs_iamb,4,0.7780350373652167,2800,46
4,cfs_hiton_mb,4,0.7780350373652167,2800,46
4,cfs_cg,4,0.6249641922466133,2800,46
4,vanilla,6,0.787299163697752,2800,46
4,causal,6,0.787299163697752,2800,46
4,iamb_soft_cg,6,0.787299163697752,2800,46
4,iamb_soft_fz,6,0.7849921709649876,2800,46
4,cfs_iamb,6,0.7944245589736316,2800,46
4,cfs_hiton_mb,6,0.7944245589736316,2800,46
4,cfs_cg,6,0.6249641922466133,2800,46
4,vanilla,8,0.7914041923578605,2800,46
