rep,arm,k,auc,n,p
16,causal,2,0.7981613171888013,581,11
16,iamb_soft_cg,2,0.7981613171888013,581,11
16,iamb_soft_fz,2,0.7981613171888013,581,11
16,cfs_iamb,2,0.8061374847844193,581,11
16,cfs_hiton_mb,2,0.8061374847844193,581,11
16,cfs_cg,2,0.8070344032289064,581,11
16,vanilla,4,0.8387148440002563,581,11
16,causal,4,0.8387148440002563,581,11
16,iamb_soft_cg,4,0.8387148440002563,581,11
16,iamb_soft_fz,4,0.8240438208725736,581,11
16,cfs_iamb,4,0.8172848997373311,581,11
16,cfs_hiton_mb,4,0.8144339803959255,581,11
16,cfs_cg,4,0.8166122109039656,581,11
16,vanilla,6,0.8441924530719457,581,11
16,causal,6,0.8441924530719457,581,11
16,iamb_soft_cg,6,0.8441924530719457,581,11
16,iamb_soft_fz,6,0.8364725478890384,581,11
16,cfs_iamb,6,0.8172848997373311,581,11
16,cfs_hiton_mb,6,0.8144339803959255,581,11
16,cfs_cg,6,0.8166122109039656,581,11
16,vanilla,8,0.8454417323339098,581,11
16,causal,8,0.8454417323339098,581,11
16,iamb_soft_cg,8,0.8454417323339098,581,11
16,iamb_soft_fz,8,0.8411493369210071,581,11
16,cfs_iamb,8,0.8172848997373311,581,11
16,cfs_hiton_mb,8,0.8144339803959255,581,11
16,cfs_cg,8,0.8166122109039656,581,11
16,vanilla,10,0.842654878595682,581,11
16,causal,10,0.842654878595682,581,11
16,iamb_soft_cg,10,0.842654878595682,581,11
16,iamb_soft_fz,10,0.8450253059132551,581,11
16,cfs_iamb,10,0.8172848997373311,581,11
16,cfs_hiton_mb,10,0.8144339803959255,581,11
16,cfs_cg,10,0.8166122109039656,581,11
17,vanilla,2,0.8313472996348261,581,11
17,causal,2,0.8313472996348261,581,11
17,iamb_soft_cg,2,0.8313472996348261,581,11
17,iamb_soft_fz,2,0.8313472996348261,581,11
17,cfs_iamb,2,0.8247165097059389,581,11
17,cfs_hiton_mb,2,0.8247165097059389,581,11
17,cfs_cg,2,0.8247165097059389,581,11
17,vanilla,4,0.8717406624383368,581,11
17,causal,4,0.8717406624383368,581,11
17,iamb_soft_cg,4,0.8717406624383368,581,11
17,iamb_soft_fz,4,0.8717406624383368,581,11
17,cfs_iamb,4,0.8338458581587546,581,11
17,cfs_hiton_mb,4,0.8303222499839837,581,11
17,cfs_cg,4,0.8247165097059389,581,11
17,vanilla,6,0.8723813184701134,581,11
17,causal,6,0.8723813184701134,581,11
17,iamb_soft_cg,6,0.8723813184701134,581,11
17,iamb_soft_fz,6,0.8723813184701134,581,11
17,cfs_iamb,6,0.8345826125952975,581,11
17,cfs_hiton_mb,6,0.8303222499839837,581,11
17,cfs_cg,6,0.8247165097059389,581,11
17,vanilla,8,0.8758088282401177,581,11
17,causal,8,0.8758088282401177,581,11
17,iamb_soft_cg,8,0.8758088282401177,581,11
17,iamb_soft_fz,8,0.8711961048113267,581,11
17,cfs_iamb,8,0.8345826125952975,581,11
17,cfs_hiton_mb,8,0.8303222499839837,581,11
17,cfs_cg,8,0.8247165097059389,581,11
17,vanilla,10,0.8727977448907681,581,11
17,causal,10,0.8727977448907681,581,11
17,iamb_soft_cg,10,0.8727977448907681,581,11
17,iamb_soft_fz,10,0.8727977448907681,581,11
17,cfs_iamb,10,0.8345826125952975,581,11
17,cfs_hiton_mb,10,0.8303222499839837,581,11
17,cfs_cg,10,0.8247165097059389,581,11
18,vanilla,2,0.8323403164840797,581,11
18,causal,2,0.8323403164840797,581,11
18,iamb_soft_cg,2,0.8323403164840797,581,11
18,iamb_soft_fz,2,0.8323403164840797,581,11
18,cfs_iamb,2,0.8106861426100327,581,11
18,cfs_hiton_mb,2,0.8106861426100327,581,11
18,cfs_cg,2,0.8110705362290986,581,11
18,vanilla,4,0.8490614389134473,581,11
18,causal,4,0.8490614389134473,581,11
18,iamb_soft_cg,4,0.8490614389134473,581,11
18,iamb_soft_fz,4,0.8490614389134473,581,11
18,cfs_iamb,4,0.815811390864245,581,11
18,cfs_hiton_mb,4,0.804343647895445,581,11
18,cfs_cg,4,0.8149785380229355,581,11
18,vanilla,6,0.8549554744057914,581,11
18,causal,6,0.8549554744057914,581,11
18,iamb_soft_cg,6,0.8549554744057914,581,11
18,iamb_soft_fz,6,0.8549554744057914,581,11
18,cfs_iamb,6,0.815811390864245,581,11
18,cfs_hiton_mb,6,0.804343647895445,581,11
18,cfs_cg,6,0.8149785380229355,581,11
18,vanilla,8,0.8542187199692485,581,11
18,causal,8,0.8542187199692485,581,11
18,iamb_soft_cg,8,0.8524248830802742,581,11
18,iamb_soft_fz,8,0.8542187199692485,581,11
18,cfs_iamb,8,0.815811390864245,581,11
18,cfs_hiton_mb,8,0.804343647895445,581,11
18,cfs_cg,8,0.8149785380229355,581,11
18,vanilla,10,0.851912358254853,581,11
18,causal,10,0.851912358254853,581,11
18,iamb_soft_cg,10,0.851912358254853,581,11
18,iamb_soft_fz,10,0.851912358254853,581,11
18,cfs_iamb,10,0.815811390864245,581,11
18,cfs_hiton_mb,10,0.804343647895445,581,11
18,cfs_cg,10,0.8149785380229355,581,11
19,vanilla,2,0.814690242808636,581,11
19,causal,2,0.814690242808636,581,11
19,iamb_soft_cg,2,0.814690242808636,581,11
19,iamb_soft_fz,2,0.814690242808636,581,11
19,cfs_iamb,2,0.7911141008392594,581,11
19,cfs_hiton_mb,2,0.7911141008392594,581,11
19,cfs_cg,2,0.8014606957524506,581,11
19,vanilla,4,0.827663527452111,581,11
19,causal,4,0.827663527452111,581,11
19,iamb_soft_cg,4,0.827663527452111,581,11
19,iamb_soft_fz,4,0.827663527452111,581,11
19,cfs_iamb,4,0.7795502594656929,581,11
19,cfs_hiton_mb,4,0.7795502594656929,581,11
19,cfs_cg,4,0.8014606957524506,581,11
19,vanilla,6,0.8312832340316485,581,11
19,causal,6,0.8312832340316485,581,11
19,iamb_soft_cg,6,0.8312832340316485,581,11
19,iamb_soft_fz,6,0.8312832340316485,581,11
19,cfs_iamb,6,0.7892241655455187,581,11
19,cfs_hiton_mb,6,0.7795502594656929,581,11
19,cfs_cg,6,0.8014606957524506,581,11
19,vanilla,8,0.8327247101031457,581,11
19,causal,8,0.8327247101031457,581,11
19,iamb_soft_cg,8,0.8327247101031457,581,11
19,iamb_soft_fz,8,0.8327247101031457,581,11
19,cfs_iamb,8,0.7892241655455187,581,11
19,cfs_hiton_mb,8,0.7795502594656929,581,11
19,cfs_cg,8,0.8014606957524506,581,11
19,vanilla,10,0.840444615286053,581,11
19,causal,10,0.840444615286053,581,11
19,iamb_soft_cg,10,0.8383945159843681,581,11
19,iamb_soft_fz,10,0.840444615286053,581,11
19,cfs_iamb,10,0.7892241655455187,581,11
19,cfs_hiton_mb,10,0.7795502594656929,581,11
19,cfs_cg,10,0.8014606957524506,581,11
